,Series ID,Date,Value,Annual Percent Change
546,CUSR0000SAF1,2016-12-01,247.725,-0.2
547,CUSR0000SAF1,2016-11-01,247.741,-0.3
548,CUSR0000SAF1,2016-10-01,247.812,-0.4
549,CUSR0000SAF1,2016-09-01,247.772,-0.3
550,CUSR0000SAF1,2016-08-01,247.746,0.0
551,CUSR0000SAF1,2016-07-01,247.658,0.2
552,CUSR0000SAF1,2016-06-01,247.683,0.3
553,CUSR0000SAF1,2016-05-01,247.856,0.7
554,CUSR0000SAF1,2016-04-01,248.235,0.9
555,CUSR0000SAF1,2016-03-01,248.029,0.8
556,CUSR0000SAF1,2016-02-01,248.606,0.9
557,CUSR0000SAF1,2016-01-01,248.353,0.9
558,CUSR0000SAF1,2015-12-01,248.206,0.8
559,CUSR0000SAF1,2015-11-01,248.525,1.3
560,CUSR0000SAF1,2015-10-01,248.755,1.6
561,CUSR0000SAF1,2015-09-01,248.492,1.6
562,CUSR0000SAF1,2015-08-01,247.742,1.6
563,CUSR0000SAF1,2015-07-01,247.157,1.6
564,CUSR0000SAF1,2015-06-01,246.937,1.8
565,CUSR0000SAF1,2015-05-01,246.239,1.6
566,CUSR0000SAF1,2015-04-01,246.002,2.0
567,CUSR0000SAF1,2015-03-01,246.072,2.3
568,CUSR0000SAF1,2015-02-01,246.495,3.0
569,CUSR0000SAF1,2015-01-01,246.197,3.2
570,CUSR0000SAF1,2014-12-01,246.237,3.4
571,CUSR0000SAF1,2014-11-01,245.394,3.1
572,CUSR0000SAF1,2014-10-01,244.866,3.0
573,CUSR0000SAF1,2014-09-01,244.48,2.9
574,CUSR0000SAF1,2014-08-01,243.792,2.7
575,CUSR0000SAF1,2014-07-01,243.235,2.6
576,CUSR0000SAF1,2014-06-01,242.646,2.4
577,CUSR0000SAF1,2014-05-01,242.408,2.5
578,CUSR0000SAF1,2014-04-01,241.241,1.9
579,CUSR0000SAF1,2014-03-01,240.447,1.8
580,CUSR0000SAF1,2014-02-01,239.408,1.4
581,CUSR0000SAF1,2014-01-01,238.492,1.1
582,CUSR0000SAF1,2013-12-01,238.182,1.1
583,CUSR0000SAF1,2013-11-01,237.947,1.1
584,CUSR0000SAF1,2013-10-01,237.75,1.2
585,CUSR0000SAF1,2013-09-01,237.519,1.3
586,CUSR0000SAF1,2013-08-01,237.451,1.4
587,CUSR0000SAF1,2013-07-01,237.184,1.4
588,CUSR0000SAF1,2013-06-01,236.98,1.4
589,CUSR0000SAF1,2013-05-01,236.454,1.4
590,CUSR0000SAF1,2013-04-01,236.655,1.5
591,CUSR0000SAF1,2013-03-01,236.213,1.6
592,CUSR0000SAF1,2013-02-01,235.992,1.7
593,CUSR0000SAF1,2013-01-01,236.011,1.6
594,CUSR0000SAF1,2012-12-01,235.677,1.8
595,CUSR0000SAF1,2012-11-01,235.253,1.8
596,CUSR0000SAF1,2012-10-01,234.843,1.7
597,CUSR0000SAF1,2012-09-01,234.404,1.6
598,CUSR0000SAF1,2012-08-01,234.244,2.0
599,CUSR0000SAF1,2012-07-01,233.845,2.3
600,CUSR0000SAF1,2012-06-01,233.683,2.7
601,CUSR0000SAF1,2012-05-01,233.219,2.8
602,CUSR0000SAF1,2012-04-01,233.044,3.1
603,CUSR0000SAF1,2012-03-01,232.591,3.3
604,CUSR0000SAF1,2012-02-01,232.14,3.9
605,CUSR0000SAF1,2012-01-01,232.213,4.4
606,CUSR0000SAF1,2011-12-01,231.557,4.7
607,CUSR0000SAF1,2011-11-01,231.118,4.6
608,CUSR0000SAF1,2011-10-01,230.899,4.7
609,CUSR0000SAF1,2011-09-01,230.682,4.8
610,CUSR0000SAF1,2011-08-01,229.634,4.6
611,CUSR0000SAF1,2011-07-01,228.482,4.2
612,CUSR0000SAF1,2011-06-01,227.515,3.8
613,CUSR0000SAF1,2011-05-01,226.94,3.5
614,CUSR0000SAF1,2011-04-01,226.072,3.1
615,CUSR0000SAF1,2011-03-01,225.213,2.8
616,CUSR0000SAF1,2011-02-01,223.504,2.3
617,CUSR0000SAF1,2011-01-01,222.469,1.8
618,CUSR0000SAF1,2010-12-01,221.215,1.5
619,CUSR0000SAF1,2010-11-01,220.946,1.5
620,CUSR0000SAF1,2010-10-01,220.521,1.4
621,CUSR0000SAF1,2010-09-01,220.219,1.4
622,CUSR0000SAF1,2010-08-01,219.48,1.0
623,CUSR0000SAF1,2010-07-01,219.234,0.8
624,CUSR0000SAF1,2010-06-01,219.285,0.7
625,CUSR0000SAF1,2010-05-01,219.331,0.7
626,CUSR0000SAF1,2010-04-01,219.209,0.5
627,CUSR0000SAF1,2010-03-01,218.99,0.2
628,CUSR0000SAF1,2010-02-01,218.552,-0.2
629,CUSR0000SAF1,2010-01-01,218.489,-0.3
630,CUSR0000SAF1,2009-12-01,217.904,-0.5
631,CUSR0000SAF1,2009-11-01,217.581,-0.7
632,CUSR0000SAF1,2009-10-01,217.452,-0.6
633,CUSR0000SAF1,2009-09-01,217.258,-0.2
634,CUSR0000SAF1,2009-08-01,217.376,0.4
635,CUSR0000SAF1,2009-07-01,217.387,0.9
636,CUSR0000SAF1,2009-06-01,217.813,2.1
637,CUSR0000SAF1,2009-05-01,217.813,2.7
638,CUSR0000SAF1,2009-04-01,218.175,3.3
639,CUSR0000SAF1,2009-03-01,218.51,4.4
640,CUSR0000SAF1,2009-02-01,218.949,4.8
641,CUSR0000SAF1,2009-01-01,219.234,5.3
642,CUSR0000SAF1,2008-12-01,219.073,5.9
643,CUSR0000SAF1,2008-11-01,219.07,6.1
644,CUSR0000SAF1,2008-10-01,218.667,6.3
645,CUSR0000SAF1,2008-09-01,217.768,6.2
646,CUSR0000SAF1,2008-08-01,216.528,6.1
647,CUSR0000SAF1,2008-07-01,215.434,6.0
648,CUSR0000SAF1,2008-06-01,213.333,5.3
649,CUSR0000SAF1,2008-05-01,212.019,5.1
650,CUSR0000SAF1,2008-04-01,211.127,5.1
651,CUSR0000SAF1,2008-03-01,209.324,4.4
652,CUSR0000SAF1,2008-02-01,208.901,4.6
653,CUSR0000SAF1,2008-01-01,208.126,4.9
654,CUSR0000SAF1,2007-12-01,206.874,5.0
655,CUSR0000SAF1,2007-11-01,206.493,4.8
656,CUSR0000SAF1,2007-10-01,205.651,4.4
657,CUSR0000SAF1,2007-09-01,205.003,4.4
658,CUSR0000SAF1,2007-08-01,204.008,4.2
659,CUSR0000SAF1,2007-07-01,203.232,4.1
660,CUSR0000SAF1,2007-06-01,202.557,4.0
661,CUSR0000SAF1,2007-05-01,201.735,3.9
662,CUSR0000SAF1,2007-04-01,200.952,3.7
663,CUSR0000SAF1,2007-03-01,200.432,3.3
664,CUSR0000SAF1,2007-02-01,199.736,3.1
665,CUSR0000SAF1,2007-01-01,198.378,2.5
666,CUSR0000SETA02,2025-06-01,182.543,2.8
667,CUSR0000SETA02,2025-05-01,183.779,1.8
668,CUSR0000SETA02,2025-04-01,184.783,1.5
669,CUSR0000SETA02,2025-03-01,185.772,0.6
670,CUSR0000SETA02,2025-02-01,187.057,0.8
671,CUSR0000SETA02,2025-01-01,185.424,1.0
672,CUSR0000SETA02,2024-12-01,181.446,-4.8
673,CUSR0000SETA02,2024-11-01,180.076,-4.9
674,CUSR0000SETA02,2024-10-01,177.776,-4.9
675,CUSR0000SETA02,2024-09-01,175.644,-6.4
676,CUSR0000SETA02,2024-08-01,174.762,-8.5
677,CUSR0000SETA02,2024-07-01,175.034,-10.1
678,CUSR0000SETA02,2024-06-01,177.588,-10.1
679,CUSR0000SETA02,2024-05-01,180.533,-9.2
680,CUSR0000SETA02,2024-04-01,182.026,-5.5
681,CUSR0000SETA02,2024-03-01,184.709,-1.0
682,CUSR0000SETA02,2024-02-01,185.66,-1.1
683,CUSR0000SETA02,2024-01-01,183.526,-3.6
684,CUSR0000SETA02,2023-12-01,190.57,-1.3
685,CUSR0000SETA02,2023-11-01,189.444,-3.7
686,CUSR0000SETA02,2023-10-01,186.879,-7.1
687,CUSR0000SETA02,2023-09-01,187.65,-8.0
688,CUSR0000SETA02,2023-08-01,191.078,-6.7
689,CUSR0000SETA02,2023-07-01,194.701,-5.7
690,CUSR0000SETA02,2023-06-01,197.601,-5.3
691,CUSR0000SETA02,2023-05-01,198.793,-4.3
692,CUSR0000SETA02,2023-04-01,192.647,-6.6
693,CUSR0000SETA02,2023-03-01,186.619,-11.0
694,CUSR0000SETA02,2023-02-01,187.711,-13.4
695,CUSR0000SETA02,2023-01-01,190.423,-11.6
696,CUSR0000SETA02,2022-12-01,193.008,-8.8
697,CUSR0000SETA02,2022-11-01,196.659,-3.4
698,CUSR0000SETA02,2022-10-01,201.171,2.0
699,CUSR0000SETA02,2022-09-01,203.94,7.2
700,CUSR0000SETA02,2022-08-01,204.837,7.8
701,CUSR0000SETA02,2022-07-01,206.552,6.6
702,CUSR0000SETA02,2022-06-01,208.687,7.1
703,CUSR0000SETA02,2022-05-01,207.673,16.1
704,CUSR0000SETA02,2022-04-01,206.194,22.7
705,CUSR0000SETA02,2022-03-01,209.646,35.3
706,CUSR0000SETA02,2022-02-01,216.876,41.2
707,CUSR0000SETA02,2022-01-01,215.494,40.5
708,CUSR0000SETA02,2021-12-01,211.728,37.3
709,CUSR0000SETA02,2021-11-01,203.485,31.4
710,CUSR0000SETA02,2021-10-01,197.214,26.4
711,CUSR0000SETA02,2021-09-01,190.308,24.4
712,CUSR0000SETA02,2021-08-01,190.066,31.9
713,CUSR0000SETA02,2021-07-01,193.734,41.6
714,CUSR0000SETA02,2021-06-01,194.846,45.2
715,CUSR0000SETA02,2021-05-01,178.929,29.7
716,CUSR0000SETA02,2021-04-01,168.006,21.0
717,CUSR0000SETA02,2021-03-01,154.93,9.4
718,CUSR0000SETA02,2021-02-01,153.647,9.3
719,CUSR0000SETA02,2021-01-01,153.361,10.0
720,CUSR0000SETA02,2020-12-01,154.216,10.1
721,CUSR0000SETA02,2020-11-01,154.817,10.9
722,CUSR0000SETA02,2020-10-01,155.964,11.6
723,CUSR0000SETA02,2020-09-01,152.968,10.3
724,CUSR0000SETA02,2020-08-01,144.102,3.9
725,CUSR0000SETA02,2020-07-01,136.77,-1.0
726,CUSR0000SETA02,2020-06-01,134.156,-3.0
727,CUSR0000SETA02,2020-05-01,137.922,-0.5
728,CUSR0000SETA02,2020-04-01,138.89,-0.7
729,CUSR0000SETA02,2020-03-01,141.667,0.3
730,CUSR0000SETA02,2020-02-01,140.593,-1.2
731,CUSR0000SETA02,2020-01-01,139.424,-2.0
732,CUSR0000SETA02,2019-12-01,140.088,-0.1
733,CUSR0000SETA02,2019-11-01,139.579,-0.1
734,CUSR0000SETA02,2019-10-01,139.701,1.1
735,CUSR0000SETA02,2019-09-01,138.694,1.3
736,CUSR0000SETA02,2019-08-01,138.686,0.4
737,CUSR0000SETA02,2019-07-01,138.132,0.4
738,CUSR0000SETA02,2019-06-01,138.241,0.2
739,CUSR0000SETA02,2019-05-01,138.573,0.0
740,CUSR0000SETA02,2019-04-01,139.895,1.5
741,CUSR0000SETA02,2019-03-01,141.218,2.2
742,CUSR0000SETA02,2019-02-01,142.272,2.6
743,CUSR0000SETA02,2019-01-01,142.214,2.6
744,CUSR0000SETA02,2018-12-01,140.18,1.5
745,CUSR0000SETA02,2018-11-01,139.763,1.1
746,CUSR0000SETA02,2018-10-01,138.247,0.3
747,CUSR0000SETA02,2018-09-01,136.92,1.4
748,CUSR0000SETA02,2018-08-01,138.093,0.9
749,CUSR0000SETA02,2018-07-01,137.608,0.5
750,CUSR0000SETA02,2018-06-01,137.952,0.2
751,CUSR0000SETA02,2018-05-01,138.533,0.0
752,CUSR0000SETA02,2018-04-01,137.876,-0.5
753,CUSR0000SETA02,2018-03-01,138.212,-0.7
754,CUSR0000SETA02,2018-02-01,138.643,-0.1
755,CUSR0000SETA02,2018-01-01,138.559,-0.1
756,CUSR0000SETA02,2017-12-01,138.123,-1.0
757,CUSR0000SETA02,2017-11-01,138.261,-1.2
758,CUSR0000SETA02,2017-10-01,137.803,-3.1
759,CUSR0000SETA02,2017-09-01,135.033,-6.8
760,CUSR0000SETA02,2017-08-01,136.875,-4.2
761,CUSR0000SETA02,2017-07-01,136.872,-4.5
762,CUSR0000SETA02,2017-06-01,137.691,-5.0
763,CUSR0000SETA02,2017-05-01,138.601,-5.3
764,CUSR0000SETA02,2017-04-01,138.596,-4.7
765,CUSR0000SETA02,2017-03-01,139.232,-3.1
766,CUSR0000SETA02,2017-02-01,138.713,-3.7
767,CUSR0000SETA02,2017-01-01,138.761,-4.1
768,CUSR0000SETA02,2016-12-01,139.457,-3.1
769,CUSR0000SETA02,2016-11-01,139.975,-3.4
770,CUSR0000SETA02,2016-10-01,142.217,-2.9
771,CUSR0000SETA02,2016-09-01,144.851,-1.8
772,CUSR0000SETA02,2016-08-01,142.803,-3.7
773,CUSR0000SETA02,2016-07-01,143.27,-3.9
774,CUSR0000SETA02,2016-06-01,144.887,-3.1
775,CUSR0000SETA02,2016-05-01,146.416,-1.9
776,CUSR0000SETA02,2016-04-01,145.475,-2.0
777,CUSR0000SETA02,2016-03-01,143.659,-2.7
778,CUSR0000SETA02,2016-02-01,143.979,-2.2
779,CUSR0000SETA02,2016-01-01,144.638,-0.2
780,CUSR0000SETA02,2015-12-01,143.955,-1.3
781,CUSR0000SETA02,2015-11-01,144.85,-1.8
782,CUSR0000SETA02,2015-10-01,146.397,-1.7
783,CUSR0000SETA02,2015-09-01,147.554,-1.5
784,CUSR0000SETA02,2015-08-01,148.295,-0.8
785,CUSR0000SETA02,2015-07-01,149.078,-0.1
786,CUSR0000SETA02,2015-06-01,149.48,0.4
787,CUSR0000SETA02,2015-05-01,149.29,0.2
788,CUSR0000SETA02,2015-04-01,148.404,-0.5
789,CUSR0000SETA02,2015-03-01,147.694,-1.3
790,CUSR0000SETA02,2015-02-01,147.264,-2.3
791,CUSR0000SETA02,2015-01-01,144.875,-4.4
792,CUSR0000SETA02,2014-12-01,145.83,-4.3
793,CUSR0000SETA02,2014-11-01,147.488,-3.0
794,CUSR0000SETA02,2014-10-01,148.954,-1.5
795,CUSR0000SETA02,2014-09-01,149.859,-0.4
796,CUSR0000SETA02,2014-08-01,149.472,0.0
797,CUSR0000SETA02,2014-07-01,149.216,0.1
798,CUSR0000SETA02,2014-06-01,148.921,0.1
799,CUSR0000SETA02,2014-05-01,149.006,0.3
800,CUSR0000SETA02,2014-04-01,149.217,0.4
801,CUSR0000SETA02,2014-03-01,149.641,0.5
802,CUSR0000SETA02,2014-02-01,150.718,0.6
803,CUSR0000SETA02,2014-01-01,151.535,1.2
804,CUSR0000SETA02,2013-12-01,152.457,2.2
805,CUSR0000SETA02,2013-11-01,151.993,2.1
806,CUSR0000SETA02,2013-10-01,151.248,1.5
807,CUSR0000SETA02,2013-09-01,150.458,0.5
808,CUSR0000SETA02,2013-08-01,149.539,-0.9
809,CUSR0000SETA02,2013-07-01,149.058,-1.9
810,CUSR0000SETA02,2013-06-01,148.742,-2.3
811,CUSR0000SETA02,2013-05-01,148.501,-2.0
812,CUSR0000SETA02,2013-04-01,148.577,-1.0
813,CUSR0000SETA02,2013-03-01,148.912,-0.2
814,CUSR0000SETA02,2013-02-01,149.789,-0.1
815,CUSR0000SETA02,2013-01-01,149.741,-0.9
816,CUSR0000SETA02,2012-12-01,149.243,-1.9
817,CUSR0000SETA02,2012-11-01,148.932,-2.1
818,CUSR0000SETA02,2012-10-01,148.986,-2.0
819,CUSR0000SETA02,2012-09-01,149.647,-1.3
820,CUSR0000SETA02,2012-08-01,150.871,-0.3
821,CUSR0000SETA02,2012-07-01,151.97,1.3
822,CUSR0000SETA02,2012-06-01,152.263,2.5
823,CUSR0000SETA02,2012-05-01,151.587,3.5
824,CUSR0000SETA02,2012-04-01,150.053,3.1
825,CUSR0000SETA02,2012-03-01,149.265,2.5
826,CUSR0000SETA02,2012-02-01,149.893,2.5
827,CUSR0000SETA02,2012-01-01,151.106,3.2
828,CUSR0000SETA02,2011-12-01,152.083,4.4
829,CUSR0000SETA02,2011-11-01,152.187,5.1
830,CUSR0000SETA02,2011-10-01,151.986,5.3
831,CUSR0000SETA02,2011-09-01,151.677,5.3
832,CUSR0000SETA02,2011-08-01,151.312,5.5
833,CUSR0000SETA02,2011-07-01,149.971,5.2
834,CUSR0000SETA02,2011-06-01,148.518,4.6
835,CUSR0000SETA02,2011-05-01,146.476,3.9
836,CUSR0000SETA02,2011-04-01,145.542,2.7
837,CUSR0000SETA02,2011-03-01,145.646,2.3
838,CUSR0000SETA02,2011-02-01,146.182,2.1
839,CUSR0000SETA02,2011-01-01,146.478,2.6
840,CUSR0000SETA02,2010-12-01,145.669,4.5
841,CUSR0000SETA02,2010-11-01,144.751,6.6
842,CUSR0000SETA02,2010-10-01,144.313,8.9
843,CUSR0000SETA02,2010-09-01,144.032,12.9
844,CUSR0000SETA02,2010-08-01,143.42,14.7
845,CUSR0000SETA02,2010-07-01,142.512,16.0
846,CUSR0000SETA02,2010-06-01,141.951,15.2
847,CUSR0000SETA02,2010-05-01,140.952,15.0
848,CUSR0000SETA02,2010-04-01,141.68,16.2
849,CUSR0000SETA02,2010-03-01,142.377,16.5
850,CUSR0000SETA02,2010-02-01,143.173,15.1
851,CUSR0000SETA02,2010-01-01,142.829,12.8
852,CUSR0000SETA02,2009-12-01,139.376,9.5
853,CUSR0000SETA02,2009-11-01,135.73,6.0
854,CUSR0000SETA02,2009-10-01,132.475,2.4
855,CUSR0000SETA02,2009-09-01,127.631,-2.7
856,CUSR0000SETA02,2009-08-01,125.011,-5.7
857,CUSR0000SETA02,2009-07-01,122.844,-8.1
858,CUSR0000SETA02,2009-06-01,123.236,-8.7
859,CUSR0000SETA02,2009-05-01,122.533,-10.2
860,CUSR0000SETA02,2009-04-01,121.887,-11.5
861,CUSR0000SETA02,2009-03-01,122.21,-11.8
862,CUSR0000SETA02,2009-02-01,124.405,-10.4
863,CUSR0000SETA02,2009-01-01,126.668,-8.8
864,CUSR0000SETA02,2008-12-01,127.323,-7.6
865,CUSR0000SETA02,2008-11-01,128.048,-6.9
866,CUSR0000SETA02,2008-10-01,129.407,-5.3
867,CUSR0000SETA02,2008-09-01,131.176,-3.6
868,CUSR0000SETA02,2008-08-01,132.535,-2.0
869,CUSR0000SETA02,2008-07-01,133.709,-0.8
870,CUSR0000SETA02,2008-06-01,135.02,0.3
871,CUSR0000SETA02,2008-05-01,136.393,1.3
872,CUSR0000SETA02,2008-04-01,137.659,2.0
873,CUSR0000SETA02,2008-03-01,138.541,2.5
874,CUSR0000SETA02,2008-02-01,138.818,2.4
875,CUSR0000SETA02,2008-01-01,138.938,2.0
876,CUSR0000SETA02,2007-12-01,137.855,0.5
877,CUSR0000SETA02,2007-11-01,137.559,-0.5
878,CUSR0000SETA02,2007-10-01,136.707,-1.6
879,CUSR0000SETA02,2007-09-01,136.022,-2.8
880,CUSR0000SETA02,2007-08-01,135.255,-3.7
881,CUSR0000SETA02,2007-07-01,134.748,-4.2
882,CUSR0000SETA02,2007-06-01,134.57,-4.6
883,CUSR0000SETA02,2007-05-01,134.653,-4.6
884,CUSR0000SETA02,2007-04-01,134.995,-4.3
885,CUSR0000SETA02,2007-03-01,135.201,-4.0
886,CUSR0000SETA02,2007-02-01,135.533,-3.5
887,CUSR0000SETA02,2007-01-01,136.169,-2.9
